Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1948	male	95	0.37702	0.86361	1.86	939	811	2151	2410	2.57
1948	male	100	0.48587	0.92518	1.65	128	118	244	260	2.03
1948	male	105	0.59656	0.95955	1.47	10	9	15	16	1.67
1948	male	110	0.68377	1	1.46	0	0	1	1	1.46
1949	male	0	0.0396	0.03831	0.15	100000	3831	96748	6502445	65.02
1949	male	1	0.00159	0.00635	1.58	96169	611	383196	6405697	66.61
1949	male	5	0.0008	0.00398	2.42	95558	380	476807	6022500	63.02
1949	male	10	0.00078	0.00389	2.66	95177	370	475021	5545693	58.27
1949	male	15	0.00144	0.00717	2.72	94807	680	472483	5070672	53.48
1949	male	20	0.00198	0.00985	2.53	94127	927	468346	4598189	48.85
1949	male	25	0.002	0.00995	2.52	93200	927	463696	4129843	44.31
1949	male	30	0.00239	0.0119	2.62	92273	1098	458749	3666146	39.73
1949	male	35	0.00355	0.01763	2.66	91175	1607	452111	3207397	35.18
1949	male	40	0.00543	0.02681	2.67	89567	2401	442249	2755286	30.76
1949	male	45	0.00864	0.04236	2.66	87166	3692	427200	2313037	26.54
1949	male	50	0.0133	0.06448	2.64	83474	5382	404689	1885837	22.59
1949	male	55	0.02016	0.09619	2.62	78092	7512	372550	1481147	18.97
1949	male	60	0.02928	0.13669	2.58	70580	9648	329552	1108597	15.71
1949	male	65	0.04086	0.18576	2.56	60932	11319	277024	779046	12.79
1949	male	70	0.06004	0.26167	2.55	49614	12983	216221	502021	10.12
1949	male	75	0.0917	0.37212	2.47	36631	13631	148656	285800	7.8
1949	male	80	0.13327	0.495	2.4	23000	11385	85427	137144	5.96
1949	male	85	0.19821	0.63838	2.21	11615	7415	37409	51717	4.45
1949	male	90	0.27422	0.75775	2.05	4200	3183	11606	14308	3.41
1949	male	95	0.36361	0.8528	1.89	1017	868	2386	2701	2.65
1949	male	100	0.46791	0.91704	1.68	150	137	294	315	2.1
1949	male	105	0.57547	0.95431	1.5	12	12	21	21	1.73
1949	male	110	0.66117	1	1.51	1	1	1	1	1.51
1950	male	0	0.03666	0.03554	0.14	100000	3554	96955	6540481	65.4
1950	male	1	0.00149	0.00593	1.54	96446	572	384375	6443526	66.81
1950	male	5	0.00071	0.00352	2.43	95873	338	478499	6059151	63.2
1950	male	10	0.00071	0.00353	2.68	95536	337	476896	5580652	58.41
1950	male	15	0.00142	0.00708	2.73	95199	674	474464	5103757	53.61
1950	male	20	0.00197	0.00981	2.53	94525	928	470335	4629292	48.97
1950	male	25	0.00199	0.00989	2.51	93597	925	465684	4158957	44.43
1950	male	30	0.00237	0.01177	2.61	92672	1090	460751	3693273	39.85
1950	male	35	0.00336	0.01666	2.66	91581	1526	454338	3232522	35.3
1950	male	40	0.00532	0.02626	2.67	90056	2365	444769	2778184	30.85
1950	male	45	0.00839	0.04114	2.67	87691	3608	430056	2333415	26.61
1950	male	50	0.01317	0.06389	2.65	84083	5372	407794	1903359	22.64
1950	male	55	0.01982	0.09463	2.61	78711	7449	375746	1495565	19
1950	male	60	0.029	0.13551	2.59	71262	9656	333006	1119819	15.71
1950	male	65	0.04108	0.18667	2.56	61606	11500	279941	786813	12.77
1950	male	70	0.0605	0.26337	2.54	50106	13196	218102	506872	10.12
1950	male	75	0.08995	0.36662	2.48	36910	13532	150438	288770	7.82
1950	male	80	0.13439	0.49807	2.4	23378	11644	86642	138332	5.92
1950	male	85	0.2003	0.64205	2.21	11734	7534	37613	51689	4.41
1950	male	90	0.2801	0.77142	2.09	4200	3240	11568	14076	3.35
1950	male	95	0.37004	0.85806	1.88	960	824	2226	2508	2.61
1950	male	100	0.47642	0.92099	1.67	136	126	263	282	2.07
1950	male	105	0.5854	0.95685	1.48	11	10	18	18	1.7
1950	male	110	0.6718	1	1.49	0	0	1	1	1.49
1951	male	0	0.03664	0.03552	0.14	100000	3552	96957	6540908	65.41
1951	male	1	0.00151	0.00603	1.59	96448	582	384388	6443951	66.81
1951	male	5	0.00069	0.00346	2.18	95866	332	478396	6059563	63.21
1951	male	10	0.00072	0.00357	2.75	95534	341	476905	5581167	58.42
1951	male	15	0.00144	0.0072	2.73	95193	685	474411	5104261	53.62
1951	male	20	0.00202	0.01003	2.54	94508	948	470205	4629851	48.99
1951	male	25	0.00202	0.01005	2.51	93560	940	465459	4159645	44.46
1951	male	30	0.00235	0.01168	2.61	92620	1082	460509	3694187	39.89
1951	male	35	0.00332	0.01646	2.67	91537	1506	454171	3233677	35.33
1951	male	40	0.00533	0.02634	2.66	90031	2371	444602	2779507	30.87
1951	male	45	0.00822	0.04032	2.68	87660	3534	430100	2334904	26.64
1951	male	50	0.01336	0.06478	2.66	84126	5450	407895	1904804	22.64
1951	male	55	0.01997	0.09526	2.59	78676	7495	375307	1496909	19.03
1951	male	60	0.02862	0.13388	2.59	71181	9529	332941	1121602	15.76
1951	male	65	0.0413	0.18754	2.55	61652	11562	279965	788661	12.79
1951	male	70	0.06009	0.26184	2.55	50090	13116	218276	508696	10.16
1951	male	75	0.08964	0.3656	2.48	36974	13518	150808	290419	7.85
1951	male	80	0.13306	0.49494	2.41	23456	11609	87249	139611	5.95
1951	male	85	0.19917	0.6426	2.24	11847	7613	38222	52363	4.42
1951	male	90	0.27991	0.76526	2.04	4234	3240	11576	14140	3.34
1951	male	95	0.37488	0.8621	1.87	994	857	2286	2565	2.58
1951	male	100	0.48443	0.92464	1.66	137	127	262	279	2.03
1951	male	105	0.59598	0.95946	1.47	10	10	17	17	1.67
1951	male	110	0.68389	1	1.46	0	0	1	1	1.46
1952	male	0	0.03604	0.03496	0.14	100000	3496	97000	6555315	65.55
1952	male	1	0.00152	0.00606	1.57	96504	584	384599	6458315	66.92
1952	male	5	0.0007	0.00352	2.3	95920	337	478689	6073716	63.32
1952	male	10	0.00069	0.00346	2.78	95583	331	477178	5595027	58.54
1952	male	15	0.00154	0.00768	2.74	95252	732	474603	5117849	53.73
1952	male	20	0.00207	0.01029	2.51	94520	973	470179	4643246	49.12
1952	male	25	0.00202	0.01004	2.52	93547	939	465404	4173067	44.61
1952	male	30	0.00231	0.01147	2.6	92608	1062	460497	3707663	40.04
1952	male	35	0.00322	0.01598	2.66	91546	1463	454309	3247166	35.47
1952	male	40	0.00522	0.02577	2.67	90083	2321	445009	2792857	31
1952	male	45	0.00825	0.04046	2.67	87762	3550	430553	2347849	26.75
1952	male	50	0.01321	0.06406	2.66	84212	5395	408426	1917296	22.77
1952	male	55	0.01985	0.09471	2.59	78817	7464	376092	1508870	19.14
1952	male	60	0.02872	0.13433	2.59	71352	9585	333677	1132778	15.88
1952	male	65	0.04083	0.18552	2.54	61768	11459	280663	799102	12.94
1952	male	70	0.05874	0.25678	2.55	50308	12918	219915	518438	10.31
1952	male	75	0.08773	0.35938	2.49	37390	13437	153166	298524	7.98
1952	male	80	0.13086	0.48836	2.4	23953	11698	89392	145358	6.07
1952	male	85	0.1921	0.62854	2.25	12255	7703	40099	55966	4.57
1952	male	90	0.26672	0.74813	2.07	4552	3406	12769	15867	3.49
1952	male	95	0.35667	0.84706	1.9	1147	971	2723	3098	2.7
1952	male	100	0.46	0.9133	1.7	175	160	348	375	2.14
1952	male	105	0.56722	0.95214	1.51	15	14	26	27	1.75
1952	male	110	0.65298	1	1.53	1	1	1	1	1.53
1953	male	0	0.03463	0.03363	0.14	100000	3363	97101	6580041	65.8
1953	male	1	0.00141	0.00563	1.58	96637	544	385233	6482940	67.09
1953	male	5	0.00065	0.00324	2.39	96093	311	479654	6097707	63.46
1953	male	10	0.00068	0.00338	2.78	95782	324	478190	5618053	58.65
1953	male	15	0.00147	0.00731	2.75	95458	698	475718	5139864	53.84
1953	male	20	0.0021	0.01044	2.49	94760	990	471313	4664146	49.22
1953	male	25	0.00191	0.0095	2.51	93770	891	466633	4192833	44.71
1953	male	30	0.00222	0.01103	2.6	92880	1025	461940	3726200	40.12
1953	male	35	0.00309	0.01533	2.67	91855	1408	455994	3264260	35.54
1953	male	40	0.00512	0.02528	2.68	90447	2286	446925	2808266	31.05
1953	male	45	0.0081	0.03973	2.67	88161	3503	432658	2361341	26.78
1953	male	50	0.01304	0.06327	2.65	84658	5356	410704	1928683	22.78
1953	male	55	0.01947	0.09301	2.6	79302	7376	378779	1517979	19.14
1953	male	60	0.02885	0.13495	2.6	71926	9706	336377	1139200	15.84
1953	male	65	0.0411	0.1866	2.54	62220	11610	282490	802823	12.9
1953	male	70	0.0588	0.25699	2.55	50610	13006	221193	520334	10.28
1953	male	75	0.08743	0.35823	2.48	37603	13471	154072	299140	7.96
1953	male	80	0.13117	0.4887	2.39	24133	11794	89909	145069	6.01
1953	male	85	0.19663	0.6364	2.23	12339	7853	39937	55160	4.47
1953	male	90	0.27544	0.7611	2.06	4486	3415	12397	15223	3.39
1953	male	95	0.36617	0.85511	1.88	1072	917	2503	2826	2.64
1953	male	100	0.47295	0.91951	1.68	155	143	302	323	2.08
1953	male	105	0.58267	0.95622	1.49	12	12	21	21	1.71
1953	male	110	0.66977	1	1.49	1	1	1	1	1.49
1954	male	0	0.03298	0.03207	0.13	100000	3207	97222	6657387	66.57
1954	male	1	0.00128	0.00509	1.57	96793	493	385978	6560166	67.77
1954	male	5	0.0006	0.00302	2.42	96301	291	480754	6174187	64.11
1954	male	10	0.00061	0.00303	2.76	96010	291	479397	5693434	59.3
1954	male	15	0.00136	0.00676	2.75	95719	647	477138	5214037	54.47
1954	male	20	0.00195	0.00971	2.49	95071	923	473037	4736899	49.82
1954	male	25	0.00183	0.00911	2.52	94148	858	468608	4263862	45.29
1954	male	30	0.0021	0.01042	2.58	93290	973	464098	3795253	40.68
1954	male	35	0.0029	0.01438	2.66	92317	1328	458484	3331156	36.08
1954	male	40	0.00472	0.02335	2.69	90990	2125	450041	2872672	31.57
1954	male	45	0.00769	0.03777	2.68	88865	3357	436553	2422631	27.26
1954	male	50	0.01246	0.0605	2.65	85508	5174	415359	1986078	23.23
1954	male	55	0.01833	0.08778	2.6	80335	7052	384766	1570719	19.55
1954	male	60	0.02748	0.12895	2.62	73283	9450	343914	1185953	16.18
1954	male	65	0.03988	0.18163	2.55	63833	11594	290703	842039	13.19
1954	male	70	0.05709	0.25044	2.55	52239	13083	229140	551337	10.55
1954	male	75	0.0836	0.34508	2.47	39156	13512	161624	322196	8.23
1954	male	80	0.1246	0.47048	2.4	25644	12065	96832	160572	6.26
1954	male	85	0.18494	0.61456	2.27	13579	8345	45123	63740	4.69
1954	male	90	0.26119	0.74623	2.13	5234	3906	14953	18617	3.56
1954	male	95	0.34836	0.84012	1.92	1328	1116	3203	3664	2.76
1954	male	100	0.45229	0.90966	1.71	212	193	427	461	2.17
1954	male	105	0.56087	0.9505	1.52	19	18	33	34	1.77
1954	male	110	0.64799	1	1.54	1	1	1	1	1.54
1955	male	0	0.0321	0.03123	0.13	100000	3123	97287	6658118	66.58
1955	male	1	0.00123	0.00489	1.57	96877	474	386357	6560831	67.72
1955	male	5	0.00059	0.00294	2.41	96404	284	481283	6174474	64.05
1955	male	10	0.00059	0.00297	2.7	96120	285	479941	5693191	59.23
1955	male	15	0.00138	0.00686	2.78	95834	658	477712	5213250	54.4
1955	male	20	0.00201	0.00998	2.49	95177	950	473499	4735538	49.76
1955	male	25	0.00181	0.00901	2.5	94226	849	469008	4262039	45.23
1955	male	30	0.00203	0.01009	2.58	93377	943	464608	3793031	40.62
1955	male	35	0.00291	0.01443	2.67	92435	1334	459071	3328424	36.01
1955	male	40	0.0047	0.02326	2.69	91101	2119	450607	2869353	31.5
1955	male	45	0.0076	0.03732	2.68	88982	3321	437193	2418746	27.18
1955	male	50	0.0123	0.05977	2.66	85661	5120	416308	1981552	23.13
1955	male	55	0.01844	0.08831	2.61	80541	7112	385716	1565244	19.43
1955	male	60	0.02743	0.12872	2.61	73428	9452	344591	1179528	16.06
1955	male	65	0.04024	0.18316	2.55	63976	11718	291171	834937	13.05
1955	male	70	0.05791	0.25357	2.55	52258	13251	228830	543766	10.41
1955	male	75	0.08578	0.35227	2.46	39007	13741	160190	314936	8.07
1955	male	80	0.12811	0.4816	2.42	25266	12168	94983	154746	6.12
1955	male	85	0.19237	0.62968	2.26	13098	8247	42873	59763	4.56
1955	male	90	0.26607	0.75127	2.1	4850	3644	13695	16890	3.48
1955	male	95	0.36427	0.85382	1.89	1206	1030	2828	3195	2.65
1955	male	100	0.47291	0.91967	1.68	176	162	343	367	2.08
1955	male	105	0.5846	0.9568	1.48	14	14	23	24	1.7
1955	male	110	0.67316	1	1.49	1	1	1	1	1.49
1956	male	0	0.03167	0.03082	0.13	100000	3082	97318	6661435	66.61
1956	male	1	0.00118	0.00472	1.59	96918	458	386566	6564117	67.73
1956	male	5	0.00057	0.00283	2.32	96460	273	481569	6177551	64.04
1956	male	10	0.00057	0.00286	2.7	96187	275	480302	5695982	59.22
1956	male	15	0.00138	0.00689	2.8	95912	661	478104	5215681	54.38
1956	male	20	0.00202	0.01006	2.5	95251	958	473859	4737576	49.74
1956	male	25	0.00178	0.00885	2.5	94293	835	469377	4263717	45.22
1956	male	30	0.00205	0.01021	2.58	93458	955	464977	3794340	40.6
1956	male	35	0.00284	0.01409	2.68	92503	1303	459492	3329363	35.99
1956	male	40	0.00466	0.02304	2.7	91200	2101	451157	2869871	31.47
1956	male	45	0.00757	0.03721	2.66	89099	3315	437751	2418713	27.15
1956	male	50	0.01209	0.05881	2.67	85783	5045	417143	1980963	23.09
1956	male	55	0.01867	0.08937	2.63	80739	7216	386561	1563820	19.37
1956	male	60	0.02787	0.13062	2.6	73523	9603	344555	1177259	16.01
1956	male	65	0.04046	0.18403	2.55	63919	11763	290734	832704	13.03
1956	male	70	0.05786	0.25326	2.54	52156	13209	228290	541970	10.39
1956	male	75	0.08552	0.35181	2.48	38947	13702	160216	313679	8.05
1956	male	80	0.12958	0.4847	2.4	25245	12236	94427	153463	6.08
1956	male	85	0.19364	0.63201	2.25	13009	8222	42458	59037	4.54
1956	male	90	0.26844	0.75286	2.08	4787	3604	13426	16579	3.46
1956	male	95	0.36197	0.85172	1.89	1183	1008	2784	3152	2.66
1956	male	100	0.46829	0.9174	1.69	175	161	344	369	2.1
1956	male	105	0.57796	0.95505	1.49	14	14	24	25	1.72
1956	male	110	0.66523	1	1.5	1	1	1	1	1.5
1957	male	0	0.03172	0.03087	0.13	100000	3087	97315	6635942	66.36
1957	male	1	0.00119	0.00475	1.57	96913	460	386536	6538627	67.47
1957	male	5	0.00058	0.00288	2.35	96453	278	481528	6152092	63.78
1957	male	10	0.0006	0.00301	2.75	96175	290	480223	5670564	58.96
1957	male	15	0.00142	0.00705	2.78	95885	676	477925	5190340	54.13
1957	male	20	0.00194	0.00967	2.5	95209	920	473746	4712415	49.5
1957	male	25	0.00177	0.00883	2.5	94289	832	469367	4238669	44.95
1957	male	30	0.00209	0.01038	2.59	93457	970	464944	3769303	40.33
1957	male	35	0.00294	0.01462	2.69	92486	1352	459307	3304358	35.73
1957	male	40	0.00477	0.02359	2.68	91134	2150	450676	2845052	31.22
1957	male	45	0.00763	0.03747	2.67	88984	3334	437160	2394375	26.91
1957	male	50	0.01254	0.06092	2.66	85650	5218	416025	1957216	22.85
1957	male	55	0.01886	0.09026	2.62	80431	7259	384907	1541191	19.16
1957	male	60	0.02886	0.13495	2.6	73172	9874	342160	1156284	15.8
1957	male	65	0.04208	0.19068	2.54	63298	12069	286833	814124	12.86
1957	male	70	0.05925	0.25831	2.52	51228	13233	223348	527290	10.29
1957	male	75	0.08604	0.35349	2.48	37996	13431	156110	303943	8
1957	male	80	0.13062	0.48866	2.42	24565	12004	91899	147833	6.02
1957	male	85	0.19745	0.63995	2.25	12561	8038	40711	55934	4.45
1957	male	90	0.27643	0.76434	2.08	4523	3457	12505	15223	3.37
1957	male	95	0.37945	0.86591	1.86	1066	923	2432	2718	2.55
1957	male	100	0.49283	0.92835	1.64	143	133	269	286	2
1957	male	105	0.60751	0.96215	1.45	10	10	16	17	1.64
1957	male	110	0.69723	1	1.43	0	0	1	1	1.43
1958	male	0	0.0315	0.03066	0.13	100000	3066	97331	6660357	66.6
1958	male	1	0.00119	0.00473	1.59	96934	459	386630	6563026	67.71
1958	male	5	0.00055	0.00277	2.36	96475	267	481670	6176395	64.02
1958	male	10	0.00057	0.00283	2.8	96208	272	480441	5694725	59.19
1958	male	15	0.00132	0.00659	2.81	95936	632	478292	5214284	54.35
1958	male	20	0.00186	0.00927	2.5	95304	884	474311	4735993	49.69
1958	male	25	0.0017	0.00849	2.49	94420	801	470088	4261681	45.14
1958	male	30	0.00204	0.01016	2.6	93619	951	465810	3791593	40.5
1958	male	35	0.00288	0.0143	2.68	92668	1325	460270	3325783	35.89
1958	male	40	0.00465	0.02301	2.68	91342	2102	451834	2865513	31.37
1958	male	45	0.00747	0.0367	2.68	89240	3275	438607	2413680	27.05
1958	male	50	0.01245	0.06049	2.66	85966	5200	417641	1975073	22.98
1958	male	55	0.01849	0.08855	2.61	80766	7152	386763	1557432	19.28
1958	male	60	0.02822	0.13215	2.6	73613	9728	344760	1170669	15.9
1958	male	65	0.04142	0.18803	2.55	63886	12012	290032	825908	12.93
1958	male	70	0.05834	0.25486	2.52	51873	13220	226591	535877	10.33
1958	male	75	0.08607	0.35388	2.49	38653	13679	158927	309285	8
1958	male	80	0.13116	0.48895	2.4	24974	12211	93103	150358	6.02
1958	male	85	0.19491	0.63463	2.25	12763	8100	41558	57255	4.49
1958	male	90	0.27785	0.76462	2.06	4663	3566	12833	15697	3.37
1958	male	95	0.37028	0.85855	1.88	1098	942	2545	2864	2.61
1958	male	100	0.47927	0.92244	1.67	155	143	299	319	2.06
1958	male	105	0.59074	0.95825	1.47	12	12	20	20	1.68
1958	male	110	0.67883	1	1.47	1	1	1	1	1.47
1959	male	0	0.03094	0.03012	0.13	100000	3012	97373	6675072	66.75
1959	male	1	0.00116	0.00461	1.61	96988	448	386881	6577699	67.82
1959	male	5	0.00057	0.00285	2.36	96540	275	481974	6190818	64.13
1959	male	10	0.00059	0.00295	2.69	96265	284	480671	5708844	59.3
1959	male	15	0.00133	0.00664	2.77	95982	637	478488	5228173	54.47
1959	male	20	0.00183	0.00912	2.45	95344	870	474501	4749685	49.82
1959	male	25	0.00171	0.00854	2.48	94475	806	470342	4275184	45.25
1959	male	30	0.00204	0.01017	2.59	93668	953	466049	3804843	40.62
1959	male	35	0.00286	0.01421	2.67	92716	1317	460509	3338794	36.01
1959	male	40	0.00457	0.02259	2.71	91398	2065	452253	2878285	31.49
1959	male	45	0.00752	0.03694	2.68	89333	3300	439025	2426032	27.16
1959	male	50	0.01229	0.05972	2.66	86033	5138	418138	1987007	23.1
1959	male	55	0.0185	0.08866	2.66	80895	7172	387712	1568868	19.39
1959	male	60	0.0279	0.13084	2.63	73723	9646	345749	1181157	16.02
1959	male	65	0.04067	0.18482	2.54	64076	11843	291200	835408	13.04
1959	male	70	0.05782	0.25294	2.53	52234	13212	228514	544208	10.42
1959	male	75	0.08464	0.34908	2.49	39022	13622	160941	315694	8.09
1959	male	80	0.12895	0.48332	2.41	25400	12276	95204	154752	6.09
1959	male	85	0.19313	0.63218	2.27	13123	8296	42957	59548	4.54
1959	male	90	0.2707	0.75688	2.09	4827	3653	13496	16590	3.44
1959	male	95	0.36605	0.85523	1.89	1174	1004	2742	3094	2.64
1959	male	100	0.47478	0.92049	1.67	170	156	329	352	2.07
1959	male	105	0.58641	0.95723	1.48	14	13	22	23	1.7
1959	male	110	0.67483	1	1.48	1	1	1	1	1.48
1960	male	0	0.03048	0.02969	0.13	100000	2969	97408	6662586	66.63
1960	male	1	0.00119	0.00475	1.61	97031	461	387025	6565179	67.66
1960	male	5	0.00056	0.00279	2.35	96570	269	482138	6178154	63.98
1960	male	10	0.00055	0.00273	2.7	96301	263	480901	5696016	59.15
1960	male	15	0.00131	0.00655	2.84	96038	629	478833	5215115	54.3
1960	male	20	0.00178	0.00886	2.46	95409	845	474902	4736282	49.64
1960	male	25	0.00175	0.00869	2.48	94564	822	470744	4261380	45.06
1960	male	30	0.00201	0.01001	2.6	93742	938	466456	3790635	40.44
1960	male	35	0.0029	0.0144	2.68	92804	1336	460925	3324179	35.82
1960	male	40	0.00462	0.02283	2.68	91468	2089	452493	2863254	31.3
1960	male	45	0.00763	0.0375	2.69	89379	3352	439138	2410762	26.97
1960	male	50	0.01249	0.06068	2.64	86027	5220	417815	1971623	22.92
1960	male	55	0.01853	0.08876	2.65	80806	7173	387175	1553808	19.23
1960	male	60	0.02862	0.13393	2.61	73634	9862	344602	1166634	15.84
1960	male	65	0.04142	0.18778	2.52	63772	11975	289116	822032	12.89
1960	male	70	0.05941	0.25887	2.52	51797	13409	225714	532916	10.29
1960	male	75	0.08607	0.35343	2.47	38388	13567	157634	307201	8
1960	male	80	0.13118	0.48918	2.4	24821	12142	92560	149568	6.03
1960	male	85	0.19519	0.63505	2.25	12679	8052	41250	57008	4.5
1960	male	90	0.27366	0.76072	2.08	4627	3520	12863	15758	3.41
1960	male	95	0.36948	0.85789	1.88	1107	950	2571	2895	2.61
1960	male	100	0.47811	0.92191	1.67	157	145	303	324	2.06
1960	male	105	0.5893	0.95789	1.48	12	12	20	21	1.69
1960	male	110	0.67725	1	1.48	1	1	1	1	1.48
1961	male	0	0.02949	0.02874	0.12	100000	2874	97482	6703118	67.03
1961	male	1	0.00111	0.00441	1.61	97126	429	387479	6605636	68.01
1961	male	5	0.00052	0.00261	2.32	96697	252	482810	6218157	64.31
1961	male	10	0.00053	0.00266	2.72	96445	257	481639	5735347	59.47
1961	male	15	0.00124	0.00616	2.84	96188	593	479659	5253707	54.62
1961	male	20	0.00175	0.00873	2.48	95595	835	475877	4774048	49.94
1961	male	25	0.00167	0.00833	2.52	94760	789	471843	4298171	45.36
1961	male	30	0.00198	0.00985	2.58	93971	926	467617	3826329	40.72
1961	male	35	0.00283	0.01405	2.67	93045	1307	462175	3358711	36.1
1961	male	40	0.00456	0.02254	2.67	91738	2068	453880	2896537	31.57
1961	male	45	0.00736	0.03618	2.68	89670	3244	440825	2442657	27.24
1961	male	50	0.01207	0.05869	2.63	86425	5072	420105	2001832	23.16
1961	male	55	0.01786	0.08565	2.62	81353	6968	390190	1581727	19.44
1961	male	60	0.02812	0.13158	2.56	74386	9788	348083	1191536	16.02
1961	male	65	0.04081	0.18529	2.52	64598	11969	293285	843453	13.06
1961	male	70	0.05707	0.25009	2.53	52628	13162	230643	550168	10.45
1961	male	75	0.08439	0.34788	2.48	39467	13730	162698	319526	8.1
1961	male	80	0.12901	0.48343	2.41	25737	12442	96444	156828	6.09
1961	male	85	0.19315	0.63108	2.25	13295	8390	43439	60384	4.54
1961	male	90	0.26903	0.75696	2.11	4905	3713	13801	16945	3.45
1961	male	95	0.36595	0.85514	1.89	1192	1019	2786	3144	2.64
1961	male	100	0.47458	0.92039	1.67	173	159	335	358	2.07
1961	male	105	0.58611	0.95715	1.48	14	13	22	23	1.7
1961	male	110	0.67447	1	1.48	1	1	1	1	1.48
1962	male	0	0.02921	0.02848	0.12	100000	2848	97503	6688362	66.88
1962	male	1	0.00106	0.00424	1.61	97152	412	387621	6590859	67.84
1962	male	5	0.00051	0.00257	2.35	96740	248	483041	6203237	64.12
1962	male	10	0.00053	0.00263	2.73	96492	254	481882	5720197	59.28
1962	male	15	0.00127	0.00631	2.88	96238	608	479903	5238314	54.43
1962	male	20	0.00178	0.00884	2.5	95630	845	476041	4758412	49.76
1962	male	25	0.00169	0.00841	2.51	94785	797	471944	4282371	45.18
1962	male	30	0.002	0.00995	2.61	93989	935	467711	3810427	40.54
1962	male	35	0.00291	0.01444	2.65	93053	1344	462110	3342716	35.92
1962	male	40	0.00456	0.02257	2.69	91709	2070	453758	2880607	31.41
1962	male	45	0.00747	0.03672	2.69	89639	3291	440607	2426848	27.07
1962	male	50	0.01228	0.05968	2.65	86348	5153	419630	1986241	23
1962	male	55	0.01816	0.08711	2.65	81195	7073	389375	1566611	19.29
1962	male	60	0.02845	0.13311	2.59	74122	9866	346847	1177236	15.88
1962	male	65	0.0416	0.18866	2.53	64256	12123	291384	830389	12.92
